title,url,price,ram,storage,graphics,display_size,generation,processor,discount
    Lenovo Legion 7 16ACHg6 AMD Ryzen 7 5800H 16 ...,https://www.ryanscomputers.com/lenovo-legion-7-16achg6-amd-ryzen-7-5800h-16-inch-wqxga-display-storm-grey-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 16GB,Display Size (Inch) - 16,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Lenovo Legion 7 16ACHg6 AMD Ryzen 9 5900HX 16 ...,https://www.ryanscomputers.com/lenovo-legion-7-16achg6-amd-ryzen-9-5900hx-storm-grey-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 16GB,Display Size (Inch) - 16,Generation - Not Applicable,Processor Type. - Ryzen 9,not available
    Dell Vostro 14 3400 Intel Core i3 1115G4 14 I ...,https://www.ryanscomputers.com/dell-vostro-14-3400-intel-core-i3-1115g4-14-inch-hd-display-black-laptop-ssd-128gb,Tk 0 ,RAM - 4GB,Storage - 1TB HDD+128GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Apple MacBook Air (2022) Apple M2 Chip 2TB SS ...,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-chip-2tb-ssd-13.6-inch-liquid-retina-display-midnight-macbook,Tk 0 ,RAM - 24GB,Storage - 2TB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.6,Generation - Not Applicable,Processor Type. - Apple M2,not available
    Apple MacBook Air (2022) Apple M2 Chip 13.6 I ...,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook-z161000zy,Tk 0 ,RAM - 24GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.6,Generation - Not Applicable,Processor Type. - Apple M2,not available
    Dell Inspiron 15 3501 Intel Core i3 1115G4 1T ...,https://www.ryanscomputers.com/dell-inspiron-15-3501-intel-core-i3-1115g4-1tb-hdd-plus-128gb-ssd-15.6-inch-fhd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD+128GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Apple MacBook Pro (2022) Apple M2 Chip 13.3 I ...,https://www.ryanscomputers.com/apple-macbook-pro-2022-apple-m2-chip-13.3-inch-retina-display-space-gray-laptop,Tk 0 ,RAM - 16GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - Not Applicable,Processor Type. - Apple M2,not available
    Hp Elitebook 830 G8 11th Gen Intel Core i7 11 ...,https://www.ryanscomputers.com/hp-elitebook-830-g8-11th-gen-intel-core-i7-1165g7-13.3-inch-fhd-display-silver-laptop-6a3m7av-3y,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Hp Elitebook 840 G8 Intel Core i7 1165G7 14 I ...,https://www.ryanscomputers.com/hp-elitebook-840-g8-intel-core-i7-1165g7-14-inch-fhd-display-silver-laptop-6a3p2av-3y,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Apple MacBook Pro (2022) Apple M2 13.3 Inch R ...,https://www.ryanscomputers.com/apple-macbook-pro-2022-apple-m2-13.3-inch-retina-display-space-gray-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - Not Applicable,Processor Type. - Apple M2,not available
    Apple MacBook Pro (2022) Apple M2 Chip 13.3 I ...,https://www.ryanscomputers.com/apple-macbook-pro-2022-13.3-inch-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - Not Applicable,Processor Type. - Apple M2,not available
    HP 15s-du3787TX Intel Core i5 1135G7 15.6 Inc ...,https://www.ryanscomputers.com/hp-15s-du3787tx-15.6-inch-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad 5 14ALC05 AMD Ryzen 5 5500U 14 ...,https://www.ryanscomputers.com/lenovo-ideapad-5-14alc05-amd-ryzen-5-5500u-14-inch-fhd-display-platinum-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Lenovo IdeaPad 5 15ALC05 AMD Ryzen 7 5700U 15 ...,https://www.ryanscomputers.com/lenovo-ideapad-5-15alc05-amd-ryzen-7-5700u-15.6-inch-fhd-ips-antiglare-display-graphite-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Lenovo IdeaPad 5 Pro 14ACN6 AMD Ryzen 5 5600U ...,https://www.ryanscomputers.com/lenovo-ideapad-5-pro-14acn6-amd-ryzen-5-5600u-14-inch-2.2k-ips-display-storm-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Lenovo IdeaPad 5 15ALC05 AMD Ryzen 5 5500U 15 ...,https://www.ryanscomputers.com/lenovo-ideapad-5-15alc05-15.6-inch-graphite-grey-laptop-82ln00nvin-3y,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Lenovo IdeaPad 5 14ALC05 AMD Ryzen 7 5700U 14 ...,https://www.ryanscomputers.com/lenovo-ideapad-5-14alc05-amd-ryzen-7-5700u-14-inch-fhd-display-graphite-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Lenovo Yoga Slim 7 Carbon 14ACN6 AMD Ryzen 7 ...,https://www.ryanscomputers.com/lenovo-yoga-slim-7-carbon-14acn6-amd-ryzen-7-5800u-14-inch-display-cloud-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Asus VivoBook 15 X1500EA Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-x1500ea-intel-core-i5-1135g7-15.6-inch-fhd-wv-display-indie-black-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3511 11th Gen Intel Core i3 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-11th-gen-intel-core-i3--15.6-inch--carbon-black-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Apple MacBook Pro (Late 2021) Apple M1 Pro Ch ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-chip-1tb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 14.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    HP 15s-fq5489TU Intel Core i5 1235U 15.6 Inch ...,https://www.ryanscomputers.com/hp-15s-fq5489tu-intel-core-i5-1235u-15.6-inch-fhd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    HP Pavilion 15-eg2786TU Intel Core i5 1240P 1 ...,https://www.ryanscomputers.com/hp-pavilion-15-eg2786tu-intel-core-i5-1240p-15.6-inch-fhd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    HP 15s-du3520TX Intel Core i7 1165G7 15.6 Inc ...,https://www.ryanscomputers.com/hp-15s-du3520tx-intel-core-i7-1165g7-15.6-inch-fhd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Gigabyte AORUS 15 XE4 Intel Core i7 12700H 15 ...,https://www.ryanscomputers.com/gigabyte-aorus-15-xe4-intel-core-i7-12700h-15.6-inch-fhd-display-matte-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 8GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Apple MacBook Air (2022) Apple M2 (8-Core) Ch ...,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-8-core-chip-13.6-inch-liquid-retina-display-silver-macbook,Tk 0 ,RAM - 24GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.6,Generation - Not Applicable,Processor Type. - Apple M2,not available
    Apple MacBook Air (2022) Apple M2 (8-Core) Ch ...,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-8-core-chip-13.6-inch-liquid-retina-display-space-gray-macbook,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.6,Generation - Not Applicable,Processor Type. - Apple M2,not available
    Acer Nitro 5 AN515-58-79MU Intel Core i7 1270 ...,https://www.ryanscomputers.com/acer-nitro-5-an515-58-79mu-intel-core-i7-12700h-15.6-inch-fhd-display-obsidian-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB HDD+512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i7,not available
    MSI Vector GP66 12UEO Intel Core i7 12700H 15 ...,https://www.ryanscomputers.com/msi-vector-gp66-12ueo-intel-core-i7-12700h-15.6-inch-fhd-display-core-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 6GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i7,not available
    MSI Creator M16 A12UC Intel Core i7 12700H 16 ...,https://www.ryanscomputers.com/msi-creator-m16-a12uc-intel-core-i7-12700h-16-inch-qhd-display-lunar-gray-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 16,Generation - 12th (Intel),Processor Type. - Core i7,not available
    MSI Modern 14 C5M AMD Ryzen 7 5825U 14 Inch F ...,https://www.ryanscomputers.com/msi-modern-14-c5m-amd-ryzen-7-5825u-14-inch-fhd-display-urban-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    MSI Modern 15 B12M Intel Core i5 1235u  15.6 ...,https://www.ryanscomputers.com/msi-modern-15-b12m-intel-core-i5-1235u--15.6-inch-fhd-ips-display-classic-black-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 C5M AMD Ryzen 5 5625U 14 Inch F ...,https://www.ryanscomputers.com/msi-modern-14-c5m-amd-ryzen-5-5625u-14-inch-fhd-display-urban-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    MSI Summit E16 Flip A12UCT Intel Core i7 1280 ...,https://www.ryanscomputers.com/msi-summit-e16-flip-a12uct-intel-core-i7-1280p-16-inch-qhd-plus-touch-display-ink-black-laptop,Tk 0 ,RAM - 32GB,Storage - 1TB SSD,Graphics Memory - 4GB,Display Size (Inch) - 16,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Microsoft Surface Pro 7+ (Wi-Fi) Intel Core i ...,https://www.ryanscomputers.com/microsoft-surface-pro-7-plus-wi-fi-intel-core-i5-1135g7-12.3-inch-pixelsense-multitouch-display-platinum-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 12.3,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Acer TravelMate P214-53-30NZ Intel Core i3 11 ...,https://www.ryanscomputers.com/acer-travelmate-p214-53-30nz-intel-core-i3-1115g4-14-inch-fhd-display-shale-black-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD+256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 5515 AMD Ryzen 7 5700U 8GB R ...,https://www.ryanscomputers.com/dell-inspiron-15-5515-amd-ryzen-7-5700u-8gb-ram-15.6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Lenovo ThinkPad E14 Gen 2 Intel Core i3 1115G ...,https://www.ryanscomputers.com/lenovo-thinkpad-e14-gen-2-intel-core-i3-1115g4-14-inch-hd-display-black-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Lenovo Yoga Slim 7i Carbon 13ITL5 Intel Core ...,https://www.ryanscomputers.com/lenovo-yoga-slim-7i-carbon-13itl5-intel-core-i7-1165g7-13.3-inch-qhd-wqxga-ips-display-moon-white-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Asus ZenBook 17 Fold OLED UX9702AA Intel Core ...,https://www.ryanscomputers.com/asus-zenbook-17-fold-oled-ux9702aa-intel-core-i7-1250u-tech-black-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 17.3,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Asus ZenBook S 13 Flip OLED UP5302ZA 12th Gen ...,https://www.ryanscomputers.com/asus-zenbook-s-13-flip-oled-up5302za-12th-gen-intel-core-i7-1260p-13.3-inch-ponder-blue-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - 12th (Intel),Processor Type. - Core i7,not available
    MSI Summit E16 Flip Evo A13MT Intel Core i7 1 ...,https://www.ryanscomputers.com/msi-summit-e16-flip-evo-a13mt-intel-core-i7-1360p-16-inch-fhd-plus-touch-display-black-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 16,Generation - 13th (Intel),Processor Type. - Core i7,not available
    MSI Sword 15 A12VF 12th Gen Intel Core i7 126 ...,https://www.ryanscomputers.com/msi-sword-15-a12vf-12th-gen-intel-core-i7-12650h-15.6-inch-fhd-display-white-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 8GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i7,not available
    MSI Modern 14 B5M AMD Ryzen 7 5700U 8GB RAM 1 ...,https://www.ryanscomputers.com/msi-modern-14-b5m-amd-ryzen-7-5700u-8gb-ram-14-inch-fhd-ips-display-carbon-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Dell Latitude 15-3520 11th Gen Intel Core i3 ...,https://www.ryanscomputers.com/dell-latitude-15-3520-11th-gen-intel-core-i3-1115g4-15.6-inch-hd-display-black-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD+256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 15 K513EQ Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-15.6-inch-fhd-wv-display-hearty-gold-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Apple MacBook Pro (2023) Apple M2 Pro 16.2 In ...,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-pro-16.2-inch-liquid-retina-xdr-display-silver-laptop-mnwc3ll-a,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 16.2,Generation - Not Applicable,Processor Type. - Apple M2,not available
    Lenovo Legion S7 15ACH6 AMD Ryzen 7 5800H 15. ...,https://www.ryanscomputers.com/lenovo-legion-s7-15ach6-amd-ryzen-7-5800h-15.6-inch-2k-wqhd-ips-display-shadow-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 6GB,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Asus ExpertBook P1 P1412CEA 11th Gen Intel Co ...,https://www.ryanscomputers.com/asus-expertbook-p1-p1412cea-11th-gen-intel-core-i5-1135g7-14-inch-fhd-led-display-slate-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B1 B1500CEAE Intel Core i3 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1500ceae-intel-core-i3-1115g4-15.6-inch-fhd-led-display-star-black-laptop-bq1270-bq1270n,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus ExpertBook P2 P2451FA Intel Core i5 1021 ...,https://www.ryanscomputers.com/asus-expertbook-p2-p2451fa-intel-core-i5-10210u-14-inch-fhd-led-display-star-black-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 10th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B1 B1400CEAE Intel Core i7 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-14-inch-star-black-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Asus ExpertBook B5 Flip B5302FEA 11th Gen Int ...,https://www.ryanscomputers.com/asus-expertbook-b5-flip-b5302fea-11th-gen-intel-core-i7-1165g7-13.3-inch-fhd-oled-touch-display-star-black-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - 11th (Intel),Processor Type. - Core i7,not available
    HP 250 G8 11th Gen Intel Core i3 1115G4 15.6 ...,https://www.ryanscomputers.com/hp-250-g8-11th-gen-intel-core-i3-1115g4-15.6-inch-fhd-led-display-ash-silver-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    HP Pavilion 15-eg2072tu Intel Core i7 1260P 1 ...,https://www.ryanscomputers.com/hp-pavilion-15-eg2072tu-intel-core-i7-1260p-15.6-inch-fhd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i7,not available
    HP Pavilion 15-eg2074TU Intel Core i5 1240P 1 ...,https://www.ryanscomputers.com/hp-pavilion-15-eg2074tu-intel-core-i5-1240p-15.6-inch-fhd-display-fog-blue-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3520 Intel Core i5 1235U 15. ...,https://www.ryanscomputers.com/dell-inspiron-15-3520-intel-core-i5-1235u-15.6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 14 7420 2 in 1 Intel Core i5 12 ...,https://www.ryanscomputers.com/dell-inspiron-14-7420-2-in-1-intel-core-i5-1235u-14-inch-fhd-touch-display-platinum-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 14 7420 2 in 1 Intel Core i7 12 ...,https://www.ryanscomputers.com/dell-inspiron-14-7420-2-in-1-intel-core-i7-1255u-14-inch-fhd-touch-display-platinum-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Dell XPS 13 9315 Intel Core i7 1250U 13.4 Inc ...,https://www.ryanscomputers.com/dell-xps-13-9315-intel-core-i7-1250u-13.4-inch-fhd-touch-display-sky-blue-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.4,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Dell XPS 13 Plus 9320 Intel Core i7 1260P 13. ...,https://www.ryanscomputers.com/dell-xps-13-plus-9320-intel-core-i7-1260p-13.4-inch-3.5k-oled-touch-display-platinum-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.4,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Dell XPS 13 Plus 9320 Intel Core i7 1260P 13. ...,https://www.ryanscomputers.com/dell-xps-13-plus-9320-intel-core-i7-1260p-13.4-inch-3.5k-oled-touch-display-graphite-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.4,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Dell XPS 17 9720 Intel Core i7 12700H 17 Inch ...,https://www.ryanscomputers.com/dell-xps-17-9720-intel-core-i7-12700h-17-inch-4k-uhd-plus-touch-display-platinum-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 6GB,Display Size (Inch) - 17,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Dell XPS 15 9520 Intel Core i9 12900HK 15.6 I ...,https://www.ryanscomputers.com/dell-xps-15-9520-intel-core-i9-12900hk-15.6-inch-3.5k-oled-touch-display-platinum-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i9,not available
    Dell XPS 15 9520 Intel Core i9 12900HK 32GB R ...,https://www.ryanscomputers.com/dell-xps-15-9520-intel-core-i9-12900hk-32gb-ram-15.6-inch-3.5k-oled-touch-display-platinum-silver-laptop,Tk 0 ,RAM - 32GB,Storage - 1TB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i9,not available
    Microsoft Surface Pro 9 Intel Core i5 1235U 1 ...,https://www.ryanscomputers.com/microsoft-surface-pro-9-intel-core-i5-1235u-13-inch-pixelsense-flow-multi-touch-display-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Lenovo ThinkPad E15 Gen 4 12th Gen Intel Core ...,https://www.ryanscomputers.com/lenovo-thinkpad-e15-gen-4-12th-gen-intel-core-i7-1255u-15.6-inch-fhd-display-black-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i7,not available
    MSI Katana 15 B12UDXK Intel Core i5 15.6 Inch ...,https://www.ryanscomputers.com/msi-katana-15-b12udxk-intel-core-i5-15.6-inch-fhd-display-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 6GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Microsoft Surface Pro 9 (Wi-Fi) Intel Core i5 ...,https://www.ryanscomputers.com/microsoft-surface-pro-9-wi-fi-intel-core-i5-1245u-13-inch-pixelsense-flow-multi-display-graphite-2-in-1-detachable-laptop,Tk 0 ,RAM - 16GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Microsoft Surface Laptop 4 Intel Core i7 1185 ...,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i7-1185g7-15-inch-pixelsense-multi-touch-display-matte-black-surface-laptop-5j1-00001,Tk 0 ,RAM - 32GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 15,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Acer Extensa 15 EX215-52-384M Intel Core i3 1 ...,https://www.ryanscomputers.com/acer-extensa-15-ex215-52-384m-intel-core-i3-1005g1-156-inch-fhd-display-black-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i3,not available
    Acer Extensa 15 EX215-52-58SQ Intel Core i5 1 ...,https://www.ryanscomputers.com/acer-extensa-15-ex215-52-58sq-intel-core-i5-1035g1-156-inch-fhd-display-black-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i5,not available
    Acer Swift 3 SF314-42 AMD Ryzen 5 4500U 14 In ...,https://www.ryanscomputers.com/acer-swift-3-sf314-42-amd-ryzen-5-4500u-14-inch-fhd-display-silver-notebook,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Apple MacBook Pro Late 2020 Apple M1 Chip 13. ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2020-apple-m1-chip-13.3-inch-retina-display-space-gray-touch-bar-and-touch-id-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Acer Swift 5 SF514-55TA-5508 Intel Core i5 11 ...,https://www.ryanscomputers.com/acer-swift-5-sf514-55ta-5508-intel-core-i5-1135g7-14-inch-fhd-touch-display-mist-green-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
